model_name,model_display_name,trial,stage,final_val_acc,best_val_acc,final_val_f1,best_val_f1,final_val_f2,best_val_f2,final_val_precision,final_val_recall,final_generalization_gap,val_acc_std,convergence_epoch,trial_time,history,optimizer,learning_rate,batch_size,hidden_dim,weight_decay,dropout,mixup_alpha,gradient_clipping,label_smoothing,use_ema,ema_decay,lr_schedule,warmup_epochs
resnet,ResNet-50,27,1,14.61187214611872,22.831050228310502,0.06520624917216462,0.17928008064994366,0.08101025569272725,0.18192724754752365,0.17463167383369538,0.1461187214611872,45.7525925463642,2.811775872439962,2,123.70109343528748,"{'train_loss': [1.5717337330182393, 1.4662014160837447, 1.3765865337281, 1.2324689342862083, 1.1471696283136095, 1.0673942182745253, 0.992228029739289], 'val_loss': [1.6053013971873693, 1.6033404895237513, 1.6041419506072998, 1.607905285699027, 1.6086865493229456, 1.6092980929783411, 1.6086796011243547], 'train_acc': [28.246013667425967, 33.333333333333336, 36.21867881548975, 47.30447987851177, 48.899012908124526, 55.80865603644647, 60.36446469248292], 'val_acc': [16.438356164383563, 22.831050228310502, 16.438356164383563, 15.068493150684931, 15.068493150684931, 13.698630136986301, 14.61187214611872], 'val_f1': [0.10979685849367023, 0.17928008064994366, 0.10091835509730429, 0.0695794499697671, 0.0679914686396175, 0.04854634834720527, 0.06520624917216462], 'val_precision': [0.3073649551144659, 0.3626942329779393, 0.19359059825813707, 0.15437479821041467, 0.09887447258577198, 0.05782629858841528, 0.17463167383369538], 'val_recall': [0.1643835616438356, 0.228310502283105, 0.1643835616438356, 0.1506849315068493, 0.1506849315068493, 0.136986301369863, 0.1461187214611872], 'val_f2': [0.11113424992707863, 0.18192724754752365, 0.1102619388273685, 0.08814782521392442, 0.0912206661870434, 0.07127288547152799, 0.08101025569272725], 'generalization_gap': [11.807657503042403, 10.502283105022833, 19.78032265110619, 32.23598672782684, 33.830519757439596, 42.11002589946017, 45.7525925463642], 'learning_rate': [0.0015, 0.003, 0.0029020263052151815, 0.0027435015370499377, 0.002531353988559323, 0.0022748555256092606, 0.0019852163618468504]}",sgd,0.003,32,512,0.001,0.2,0.0,0.0,0.0,True,0.9999,cosine,2
resnet,ResNet-50,28,1,49.31506849315068,50.68493150684932,0.4248007878950667,0.44040634569751286,0.4619519504176404,0.47635099767811945,0.3789204925719722,0.4931506849315068,3.152661195535728,5.657843606935253,14,261.1108515262604,"{'train_loss': [1.6050538959957303, 1.5756309543337141, 1.5320061558768863, 1.5017399674370175, 1.4745301064990817, 1.4573930899302165, 1.412461825779506, 1.3854238192240398, 1.3365840117136638, 1.3190377610070365, 1.281419765381586, 1.2285245486668177, 1.2590174958819436, 1.2003680070241292, 1.148369516645159], 'val_loss': [1.5979702174663544, 1.5853643715381622, 1.577627807855606, 1.5945929288864136, 1.5757035911083221, 1.5390970706939697, 1.5026226937770844, 1.441523164510727, 1.366029217839241, 1.3380425572395325, 1.438361495733261, 1.3866424262523651, 1.3491103053092957, 1.2721351385116577, 1.2120981067419052], 'train_acc': [21.943811693242218, 30.827638572513287, 33.40926347760061, 32.95368261199696, 35.15565679574791, 33.63705391040243, 38.49658314350797, 38.49658314350797, 41.381928625664386, 44.41913439635535, 44.79878511769172, 46.39331814730448, 46.54517843583903, 51.3287775246773, 52.46772968868641], 'val_acc': [32.87671232876713, 37.89954337899543, 37.44292237442922, 33.333333333333336, 33.333333333333336, 37.89954337899543, 42.465753424657535, 44.29223744292238, 47.03196347031963, 45.662100456621005, 41.0958904109589, 42.922374429223744, 46.57534246575342, 50.68493150684932, 49.31506849315068], 'val_f1': [0.2732063450992603, 0.28108045123185715, 0.2728051276733835, 0.20214358193810245, 0.22043443979447724, 0.26201714916793123, 0.3083970530515794, 0.3356164383561644, 0.3550061312224751, 0.3594207057940459, 0.32502589136967536, 0.33397274724004394, 0.4036781072068422, 0.44040634569751286, 0.4248007878950667], 'val_precision': [0.2540781319676338, 0.22524478753507537, 0.218133471205725, 0.2199041016108057, 0.1937399992194513, 0.2132362654719853, 0.24873534300354777, 0.271279709635874, 0.2856073272841915, 0.3088133085218483, 0.3370451890681263, 0.2779417837716659, 0.42656993301831253, 0.3969613262849117, 0.3789204925719722], 'val_recall': [0.3287671232876712, 0.3789954337899543, 0.3744292237442922, 0.3333333333333333, 0.3333333333333333, 0.3789954337899543, 0.4246575342465753, 0.4429223744292237, 0.4703196347031963, 0.45662100456621, 0.410958904109589, 0.4292237442922374, 0.4657534246575342, 0.5068493150684932, 0.4931506849315068], 'val_f2': [0.29911160324615904, 0.3319381080377249, 0.3245366453013523, 0.25360181814704824, 0.26883400216375286, 0.3171195388641277, 0.3665951812596192, 0.39227895392278955, 0.41604703292324485, 0.4078875427615363, 0.3557687943810079, 0.38362560692930864, 0.42559633766799826, 0.47635099767811945, 0.4619519504176404], 'generalization_gap': [-10.93290063552491, -7.071904806482145, -4.033658896828612, -0.37965072133637534, 1.8223234624145732, -4.262489468593003, -3.969170281149566, -5.795654299414409, -5.650034844655245, -1.2429660602656512, 3.7028947067328204, 3.4709437180807328, -0.030164029914395485, 0.6438460178279826, 3.152661195535728], 'learning_rate': [0.0004, 0.0008, 0.0012, 0.0016, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002]}",sgd,0.002,64,768,0.001,0.2,0.2,0.0,0.0,False,0.9999,none,5
resnet,ResNet-50,29,1,36.986301369863014,58.44748858447488,0.25544661152604237,0.5523119218239713,0.30937189609371896,0.5606529996679247,0.2095741117010043,0.3698630136986301,23.454093466887173,11.189829274592736,2,122.83467936515808,"{'train_loss': [1.3143604709988548, 0.9956469933191935, 0.932103034995851, 0.9958893117450532, 1.0312392598106748, 1.0818472532998948, 0.9698376740728106], 'val_loss': [2.7291574105620384, 1.0139066725969315, 1.9518499486148357, 1.8897807896137238, 2.408292293548584, 1.5108456909656525, 1.7344579547643661], 'train_acc': [40.546697038724375, 61.655277145026574, 62.49050873196659, 59.757023538344725, 58.618071374335614, 57.55504935459378, 60.44039483675019], 'val_acc': [35.15981735159817, 58.44748858447488, 36.073059360730596, 36.529680365296805, 17.80821917808219, 29.680365296803654, 36.986301369863014], 'val_f1': [0.23036436492405182, 0.5523119218239713, 0.24479488056361168, 0.3606884900416044, 0.1039516511004246, 0.1475711176966295, 0.25544661152604237], 'val_precision': [0.2481301826553742, 0.6555818576702572, 0.39112599729038083, 0.3908938478911966, 0.1485369555611059, 0.4343704647623093, 0.2095741117010043], 'val_recall': [0.3515981735159817, 0.5844748858447488, 0.3607305936073059, 0.365296803652968, 0.1780821917808219, 0.2968036529680365, 0.3698630136986301], 'val_f2': [0.28142464514758236, 0.5606529996679247, 0.29041750597480487, 0.3595176951528152, 0.11727944051806294, 0.2052740693944816, 0.30937189609371896], 'generalization_gap': [5.3868796871262035, 3.207788560551691, 26.417449371235996, 23.22734317304792, 40.80985219625342, 27.874684057790123, 23.454093466887173], 'learning_rate': [0.0004, 0.0008, 0.0012, 0.0016, 0.002, 0.002, 0.002]}",adam,0.002,64,768,0.001,0.1,0.0,0.5,0.0,False,0.9999,none,5
resnet,ResNet-50,30,1,81.7351598173516,81.7351598173516,0.8148152541052265,0.8148152541052265,0.8158499474566103,0.8158499474566103,0.8165230383572555,0.817351598173516,15.75914542182835,12.070543039240412,15,264.00135231018066,"{'train_loss': [1.3662954370180767, 1.0185764410666056, 0.8419657008988517, 0.7419853203353428, 0.5761692296890986, 0.4669846856877917, 0.41421506003964514, 0.2879858354017848, 0.25598081813326906, 0.19477231410287676, 0.16247360248650825, 0.1157784637152439, 0.12766261212527752, 0.0908995314634272, 0.06863642052104253], 'val_loss': [1.3036419280937739, 1.3964626576219286, 1.726896549974169, 0.9893909714051655, 0.8073066004684993, 0.8690646578158651, 0.8716552991952214, 0.7334929832390377, 0.7530516769204821, 0.7292727029749325, 0.7570663797003883, 0.8811455624444144, 0.8182003982365131, 0.8380664587020874, 0.7720171548426151], 'train_acc': [38.4206529992407, 58.16249050873196, 66.81852695520122, 71.07061503416857, 77.75246772968869, 81.70083523158694, 85.57327258921792, 88.5345482156416, 91.34396355353076, 93.09035687167805, 94.07744874715262, 95.67198177676538, 97.3424449506454, 97.72209567198178, 97.49430523917995], 'val_acc': [43.37899543378995, 50.22831050228311, 50.22831050228311, 65.75342465753425, 70.31963470319634, 72.6027397260274, 72.14611872146119, 74.42922374429224, 77.62557077625571, 77.62557077625571, 79.90867579908675, 79.45205479452055, 80.82191780821918, 79.45205479452055, 81.7351598173516], 'val_f1': [0.3324301269506749, 0.4453673223813899, 0.4364242556023378, 0.6254642197269111, 0.7073407484216695, 0.7034511366549805, 0.7125228015988672, 0.744873447462053, 0.7793124815757336, 0.7743673721848775, 0.8022032229939833, 0.7931956364943292, 0.8060950735581431, 0.7928839135202369, 0.8148152541052265], 'val_precision': [0.2709105560032232, 0.43778451586143213, 0.42421161195345636, 0.6887341535318597, 0.7207615416538958, 0.7660196789925847, 0.7340008459215687, 0.7520853032843252, 0.7872073768325378, 0.7782727348485188, 0.812115531462572, 0.7970662100456621, 0.8095209496181657, 0.7946038564758056, 0.8165230383572555], 'val_recall': [0.4337899543378995, 0.502283105022831, 0.502283105022831, 0.6575342465753424, 0.7031963470319634, 0.726027397260274, 0.7214611872146118, 0.7442922374429224, 0.776255707762557, 0.776255707762557, 0.7990867579908676, 0.7945205479452054, 0.8082191780821918, 0.7945205479452054, 0.817351598173516], 'val_f2': [0.3860990447922138, 0.4713895032714132, 0.46992220048191224, 0.6406846399911245, 0.7036935656519318, 0.7117667191031477, 0.7138563689503671, 0.7438466246723479, 0.7769163500806796, 0.7748522068800228, 0.7995261326221391, 0.793432976213874, 0.8068052337863715, 0.7934675149583058, 0.8158499474566103], 'generalization_gap': [-4.958342434549252, 7.934180006448855, 16.590216452918114, 5.317190376634315, 7.432833026492347, 9.098095505559542, 13.42715386775673, 14.105324471349363, 13.718392777275042, 15.46478609542234, 14.168772948065865, 16.21992698224483, 16.520527142426218, 18.270040877461227, 15.75914542182835], 'learning_rate': [0.00015, 0.0003, 0.0002902026305215181, 0.00027435015370499375, 0.0002531353988559323, 0.0002274855525609261, 0.00019852163618468507, 0.00016750951185714183, 0.00013580455822409304, 0.00010479243389654976, 7.582851752030875e-05, 5.0178671225302526e-05, 2.8963916376241043e-05, 1.3111439559716606e-05, 3.3140700812347933e-06]}",adam,0.0003,32,384,0.0003,0.1,0.0,1.0,0.0,False,0.999,cosine,2
resnet,ResNet-50,31,1,29.22374429223744,31.963470319634702,0.14296507999080188,0.2128158295281583,0.20614259459254625,0.25654535787858956,0.09462926723200696,0.2922374429223744,2.287265578681314,0.7456589780161881,6,263.7602322101593,"{'train_loss': [1.5966200601486933, 1.591972379457383, 1.584313086100987, 1.576279293923151, 1.5675672803606306, 1.554598229272025, 1.551021933555603, 1.544640342394511, 1.5361768745240711, 1.5277201334635417, 1.5215686616443453, 1.5231413046518962, 1.5142265558242798, 1.5142032248633248, 1.5102676493780953], 'val_loss': [1.6023341119289398, 1.601104587316513, 1.6024310290813446, 1.602302372455597, 1.6002719402313232, 1.5991270542144775, 1.5974682569503784, 1.5994907915592194, 1.598123461008072, 1.5994921624660492, 1.5975459218025208, 1.596331000328064, 1.5969558954238892, 1.5971071422100067, 1.6014837622642517], 'train_acc': [29.309035687167807, 30.068337129840547, 30.144267274107822, 31.662870159453302, 30.827638572513287, 30.751708428246015, 31.359149582384205, 30.67577828397874, 31.05542900531511, 31.511009870918755, 31.20728929384966, 31.20728929384966, 31.20728929384966, 31.43507972665148, 31.511009870918755], 'val_acc': [30.59360730593607, 30.136986301369863, 31.050228310502284, 30.59360730593607, 31.506849315068493, 31.963470319634702, 31.963470319634702, 31.963470319634702, 31.050228310502284, 31.050228310502284, 31.050228310502284, 31.050228310502284, 31.963470319634702, 30.59360730593607, 29.22374429223744], 'val_f1': [0.169982599492785, 0.16305196881766093, 0.18626796078604912, 0.1648999782561426, 0.18010976001843582, 0.2128158295281583, 0.17538094229563764, 0.1748651801486518, 0.1625353169464115, 0.16303312569895612, 0.15484196969416866, 0.16226254020919784, 0.17330524101536426, 0.15303527265711328, 0.14296507999080188], 'val_precision': [0.17634813619697887, 0.13771689497716896, 0.25363558398813246, 0.22630582470208263, 0.2168090781680908, 0.23146260132561502, 0.15641940526801176, 0.1729064148601321, 0.1921023860055309, 0.24004759148498295, 0.23970498495465353, 0.2870978018477222, 0.31296675628387316, 0.19076610857432777, 0.09462926723200696], 'val_recall': [0.3059360730593607, 0.3013698630136986, 0.3105022831050228, 0.3059360730593607, 0.3150684931506849, 0.319634703196347, 0.319634703196347, 0.319634703196347, 0.3105022831050228, 0.3105022831050228, 0.3105022831050228, 0.3105022831050228, 0.319634703196347, 0.3059360730593607, 0.2922374429223744], 'val_f2': [0.22558758999692052, 0.22128422592261182, 0.23582658287890992, 0.22277242095130398, 0.23465850918208178, 0.25654535787858956, 0.2350868225562885, 0.23395638913349692, 0.2224196424759346, 0.2225067522242621, 0.2183791075615506, 0.22168318256953143, 0.23088508782437944, 0.21561141860741603, 0.20614259459254625], 'generalization_gap': [-1.2845716187682648, -0.06864917152931582, -0.9059610363944621, 1.0692628535172304, -0.6792107425552061, -1.2117618913886865, -0.6043207372504966, -1.2876920356559616, 0.00520069481282448, 0.46078156041647134, 0.15706098334737462, 0.15706098334737462, -0.7561810257850432, 0.8414724207154087, 2.287265578681314], 'learning_rate': [5.9999999999999995e-05, 0.00011999999999999999, 0.00017999999999999998, 0.00023999999999999998, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003]}",sgd,0.0003,64,1024,0.0001,0.1,0.1,0.0,0.1,True,0.9999,none,5
resnet,ResNet-50,32,1,11.872146118721462,31.050228310502284,0.02519802441524555,0.15828185495772348,0.04778263143757864,0.21670324156913362,0.014094785346427304,0.1187214611872146,54.33893968234156,9.304567254537549,1,106.82900547981262,"{'train_loss': [1.4290641574632554, 1.2286686485721952, 1.159489210162844, 1.1448156975564503, 1.103574934459868, 1.0561914302053905], 'val_loss': [1.6075864349092757, 1.6086373329162598, 1.6094554322106498, 1.6099940879004342, 1.6105622734342302, 1.6112644502094813], 'train_acc': [40.394836750189825, 52.99924069855733, 57.85876993166287, 57.70690964312832, 60.59225512528474, 66.21108580106302], 'val_acc': [31.050228310502284, 29.22374429223744, 31.050228310502284, 11.872146118721462, 11.872146118721462, 11.872146118721462], 'val_f1': [0.14713697039123033, 0.15828185495772348, 0.14713697039123033, 0.02519802441524555, 0.02519802441524555, 0.02519802441524555], 'val_precision': [0.09641166781343173, 0.11197166608125511, 0.09641166781343173, 0.014094785346427304, 0.014094785346427304, 0.014094785346427304], 'val_recall': [0.3105022831050228, 0.2922374429223744, 0.3105022831050228, 0.1187214611872146, 0.1187214611872146, 0.1187214611872146], 'val_f2': [0.21501176426824392, 0.21670324156913362, 0.21501176426824392, 0.04778263143757864, 0.04778263143757864, 0.04778263143757864], 'generalization_gap': [9.34460843968754, 23.77549640631989, 26.808541621160586, 45.83476352440686, 48.72010900656328, 54.33893968234156], 'learning_rate': [0.002, 0.0019781476007338056, 0.0019135454576426007, 0.0018090169943749475, 0.0016691306063588583, 0.0015]}",adamw,0.002,32,1024,0.001,0.2,0.0,1.0,0.1,True,0.999,cosine,0
resnet,ResNet-50,33,1,44.74885844748859,44.74885844748859,0.33236378838920033,0.33236378838920033,0.3928706705241265,0.3928706705241265,0.2647754901802224,0.4474885844748858,-8.07459876639519,4.4504869164168674,15,261.9345703125,"{'train_loss': [1.58664866288503, 1.574837945756458, 1.5481669732502528, 1.528172771135966, 1.5156119494211107, 1.504564296631586, 1.4975446519397555, 1.483330522264753, 1.4790820223944527, 1.4636753229867845, 1.4556648617699033, 1.4410063028335571, 1.4330988611493791, 1.4174331823984783, 1.4131241582688832], 'val_loss': [1.5971665680408478, 1.5914207100868225, 1.5824688971042633, 1.5758373439311981, 1.5719132721424103, 1.561618596315384, 1.5591388642787933, 1.5459329187870026, 1.5492195188999176, 1.530644714832306, 1.5393813252449036, 1.5008741319179535, 1.4962019175291061, 1.476725086569786, 1.4560302793979645], 'train_acc': [28.32194381169324, 29.08124525436598, 31.283219438116934, 31.662870159453302, 31.58694001518603, 32.042520880789674, 32.11845102505695, 33.48519362186788, 33.561123766135154, 34.3204252088079, 34.3204252088079, 36.14274867122248, 35.91495823842065, 36.44646924829157, 36.674259681093396], 'val_acc': [32.42009132420091, 32.42009132420091, 31.963470319634702, 31.963470319634702, 33.333333333333336, 32.87671232876713, 33.789954337899545, 36.073059360730596, 39.269406392694066, 39.726027397260275, 41.0958904109589, 40.63926940639269, 42.009132420091326, 42.922374429223744, 44.74885844748859], 'val_f1': [0.19772274915683732, 0.2017145008543543, 0.20984474885844748, 0.1743129929431299, 0.20214358193810245, 0.19509776832433628, 0.2045723891640445, 0.24142017182960537, 0.27604453847126464, 0.27896089942826446, 0.29578200239443975, 0.29148247443901387, 0.30465588059393894, 0.31884523018231736, 0.33236378838920033], 'val_precision': [0.21732764564659363, 0.19986386454522248, 0.18618121357847384, 0.17241854719519994, 0.2199041016108057, 0.18928202657121224, 0.18778326978298732, 0.2083345400484617, 0.22677263988341434, 0.23360156315656777, 0.23812295999353156, 0.23462813535997998, 0.2436500114976512, 0.25382909328114805, 0.2647754901802224], 'val_recall': [0.3242009132420091, 0.3242009132420091, 0.319634703196347, 0.319634703196347, 0.3333333333333333, 0.3287671232876712, 0.3378995433789954, 0.3607305936073059, 0.3926940639269406, 0.3972602739726027, 0.410958904109589, 0.4063926940639269, 0.4200913242009132, 0.4292237442922374, 0.4474885844748858], 'val_f2': [0.24947761311572766, 0.2508350097391194, 0.2565052118885587, 0.23350208551612733, 0.25360181814704824, 0.24927781513093847, 0.2595635113257447, 0.29351374285493165, 0.33118508740056474, 0.3336231946293354, 0.35299065563080256, 0.34834787898955166, 0.36306074881133044, 0.37693793203024883, 0.3928706705241265], 'generalization_gap': [-4.098147512507669, -3.338846069834929, -0.6802508815177681, -0.3006001601813999, -1.7463933181473053, -0.834191447977453, -1.6715033128425958, -2.5878657388627175, -5.708282626558912, -5.405602188452377, -6.775465202151004, -4.496520735170215, -6.094174181670674, -6.475905180932173, -8.07459876639519], 'learning_rate': [0.001, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002]}",sgd,0.002,64,384,0.001,0.4,0.2,1.0,0.0,False,0.9999,none,2
resnet,ResNet-50,34,1,73.97260273972603,75.79908675799086,0.7356112395537904,0.7573890979842725,0.735507877668299,0.7564453763478748,0.7513526968273407,0.7397260273972602,19.4974048532884,11.38426974356905,9,262.23001313209534,"{'train_loss': [1.4773731912885393, 1.2092577304158891, 1.0558140306245714, 0.9250908635911488, 0.9233215479623704, 0.7215516297590165, 0.6647369137832096, 0.6426434105350858, 0.6213941552809307, 0.5627964444103695, 0.4080800981748672, 0.5646294937247321, 0.5448213577980087, 0.5937386279304823, 0.4846776471961112], 'val_loss': [1.882800042629242, 1.2366106063127518, 0.909012496471405, 1.013899102807045, 0.9183203727006912, 1.0472437590360641, 0.8256456553936005, 0.915461078286171, 0.7667815089225769, 0.7802326306700706, 0.7774112075567245, 0.8938961029052734, 1.2511397898197174, 0.7664421387016773, 0.7583630457520485], 'train_acc': [32.57403189066059, 49.278663629460894, 62.642369020501135, 67.50189825360668, 70.9946848899013, 77.22095671981776, 81.09339407744875, 79.65072133637054, 83.2953682611997, 86.02885345482156, 88.61047835990888, 88.38268792710706, 84.20652999240698, 88.2308276385725, 93.47000759301443], 'val_acc': [31.050228310502284, 51.598173515981735, 63.470319634703195, 54.337899543378995, 60.730593607305934, 57.534246575342465, 67.57990867579909, 67.12328767123287, 75.79908675799086, 73.05936073059361, 73.05936073059361, 70.77625570776256, 58.9041095890411, 72.14611872146119, 73.97260273972603], 'val_f1': [0.14713697039123033, 0.4728737717466048, 0.6224587736723645, 0.5181802645915383, 0.5848905846574164, 0.557669041086037, 0.6508270654827619, 0.6737679899205951, 0.7573890979842725, 0.7264724287973505, 0.7341188206130307, 0.713161201051612, 0.58585274532182, 0.6995360688821533, 0.7356112395537904], 'val_precision': [0.09641166781343173, 0.49842416438512105, 0.6219991235668656, 0.608762389089965, 0.712939539286034, 0.6881430864922473, 0.7000915371048101, 0.6976563727987952, 0.7701133424039865, 0.7577087960193237, 0.7509465620496623, 0.7438720000805729, 0.6488673543651812, 0.7386249881829402, 0.7513526968273407], 'val_recall': [0.3105022831050228, 0.5159817351598174, 0.634703196347032, 0.54337899543379, 0.6073059360730594, 0.5753424657534246, 0.6757990867579908, 0.6712328767123288, 0.7579908675799086, 0.730593607305936, 0.730593607305936, 0.7077625570776256, 0.589041095890411, 0.7214611872146118, 0.7397260273972602], 'val_f2': [0.21501176426824392, 0.4903358100502065, 0.6286395645560953, 0.5239859110566605, 0.583178675101207, 0.5582511393930667, 0.6604976359614431, 0.669251500760583, 0.7564453763478748, 0.7252411495856393, 0.7305423666735278, 0.7068895155183583, 0.5796355362710283, 0.7070933799063862, 0.735507877668299], 'generalization_gap': [1.523803580158308, -2.319509886520841, -0.8279506142020594, 13.163998710227688, 10.26409128259536, 19.6867101444753, 13.51348540164966, 12.527433665137664, 7.496281503208834, 12.969492724227948, 15.551117629315272, 17.606432219344498, 25.302420403365886, 16.084708917111314, 19.4974048532884], 'learning_rate': [0.00015, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003]}",adam,0.0003,64,512,0.0003,0.1,0.2,0.0,0.0,False,0.9999,plateau,2
resnet,ResNet-50,35,1,23.28767123287671,30.136986301369863,0.16094395449576746,0.19778212654924984,0.19373266561442481,0.2198717471453448,0.12928794044253927,0.2328767123287671,60.69106832672845,5.700209334625826,2,124.24946475028992,"{'train_loss': [1.418337120896294, 1.215294477485475, 1.0551155919120425, 0.9813268482685089, 0.9273399256524586, 0.9081192371391115, 0.7896141537598201], 'val_loss': [1.6098118679864066, 1.6058500494275774, 1.6073126622608729, 1.610454797744751, 1.6118095772606986, 1.6124423061098372, 1.6081277302333288], 'train_acc': [39.33181473044799, 57.630979498861045, 66.5907365223994, 72.89293849658314, 77.14502657555049, 77.52467729688686, 83.97873955960516], 'val_acc': [24.65753424657534, 30.136986301369863, 28.767123287671232, 19.634703196347033, 17.80821917808219, 12.785388127853881, 23.28767123287671], 'val_f1': [0.19778212654924984, 0.161421695668271, 0.1644661145938137, 0.13304466083134703, 0.1058682341921665, 0.05687658395143178, 0.16094395449576746], 'val_precision': [0.20173941216373556, 0.1462056968906284, 0.1199238487854454, 0.11828220398241095, 0.1420648012486211, 0.07583197848130746, 0.12928794044253927], 'val_recall': [0.2465753424657534, 0.3013698630136986, 0.2876712328767123, 0.1963470319634703, 0.1780821917808219, 0.1278538812785388, 0.2328767123287671], 'val_f2': [0.2198717471453448, 0.21962737714743122, 0.21916219182622299, 0.15540414242649284, 0.1185912777068131, 0.07305070822934968, 0.19373266561442481], 'generalization_gap': [14.674280483872646, 27.493993197491182, 37.823613234728164, 53.25823530023611, 59.3368073974683, 64.73928916903299, 60.69106832672845], 'learning_rate': [0.00025, 0.0005, 0.00048367105086919695, 0.00045725025617498967, 0.00042189233142655394, 0.00037914258760154355, 0.00033086939364114184]}",adamw,0.0005,32,512,0.0001,0.3,0.1,0.0,0.1,True,0.9999,cosine,2
resnet,ResNet-50,36,1,79.45205479452055,80.82191780821918,0.7937866044281464,0.8092875560156485,0.7941452921807842,0.8084768292105278,0.7937290449276752,0.7945205479452054,19.40899304147034,12.316772638411148,11,262.3655753135681,"{'train_loss': [1.4163165149234591, 1.1197254828044347, 0.947353598617372, 0.8730670213699341, 0.8072791780744281, 0.7144556471279689, 0.6450528871445429, 0.598872687135424, 0.5521985519500006, 0.5129892329374949, 0.4771038435754322, 0.45425187122254146, 0.4265141657420567, 0.4307885340281895, 0.42627762754758197], 'val_loss': [1.5473987758159637, 1.375722199678421, 1.1032915264368057, 1.340861827135086, 0.9339768886566162, 1.2128358632326126, 0.9503659307956696, 0.826284795999527, 0.9025897085666656, 0.7840613573789597, 0.8259436190128326, 0.7562922388315201, 0.8419002294540405, 0.8101629763841629, 0.7994481176137924], 'train_acc': [39.25588458618071, 61.275626423690206, 72.4373576309795, 75.39863325740319, 78.05618830675779, 84.28246013667426, 87.6993166287016, 89.4457099468489, 92.9384965831435, 94.76082004555809, 96.12756264236901, 97.41837509491268, 99.08883826879271, 98.93697798025816, 98.86104783599089], 'val_acc': [42.922374429223744, 54.794520547945204, 59.36073059360731, 46.118721461187214, 68.4931506849315, 63.470319634703195, 69.40639269406392, 77.62557077625571, 72.14611872146119, 77.62557077625571, 80.82191780821918, 80.82191780821918, 78.99543378995433, 78.99543378995433, 79.45205479452055], 'val_f1': [0.3271125298908436, 0.538066985692168, 0.5809140714376217, 0.43105166511956267, 0.6875759924255288, 0.6215148310973695, 0.6957618189030925, 0.778358926514382, 0.7235650106849579, 0.7738890993446003, 0.8036250480058059, 0.8092875560156485, 0.7885811157672659, 0.7896435604299291, 0.7937866044281464], 'val_precision': [0.3787064331541529, 0.6292478465465435, 0.6588810726840576, 0.54515805263274, 0.6975685380466471, 0.7292567093549259, 0.7051269053644048, 0.7889861096681202, 0.7574963822720081, 0.7769918361699183, 0.8113493733474839, 0.8116678576763602, 0.7885235130871721, 0.7901766372460286, 0.7937290449276752], 'val_recall': [0.4292237442922374, 0.547945205479452, 0.593607305936073, 0.4611872146118721, 0.684931506849315, 0.634703196347032, 0.6940639269406392, 0.776255707762557, 0.7214611872146118, 0.776255707762557, 0.8082191780821918, 0.8082191780821918, 0.7899543378995434, 0.7899543378995434, 0.7945205479452054], 'val_f2': [0.37648437155645814, 0.5344197361065828, 0.5852903648635911, 0.4331210904972957, 0.685185375781854, 0.6208403768186366, 0.6938471601110481, 0.7759197576532141, 0.7187179934154326, 0.7746499859817939, 0.8050782276447733, 0.8084768292105278, 0.7892356032909839, 0.7897239263570894, 0.7941452921807842], 'generalization_gap': [-3.6664898430430313, 6.481105875745001, 13.076627037372198, 29.279911796215977, 9.563037621826282, 20.812140501971065, 18.29292393463767, 11.82013917059318, 20.79237786168231, 17.135249269302378, 15.305644834149831, 16.596457286693493, 20.09340447883838, 19.94154419030383, 19.40899304147034], 'learning_rate': [0.00025, 0.0005, 0.00048367105086919695, 0.00045725025617498967, 0.00042189233142655394, 0.00037914258760154355, 0.00033086939364114184, 0.00027918251976190306, 0.00022634093037348838, 0.0001746540564942496, 0.0001263808625338479, 8.363111870883755e-05, 4.827319396040174e-05, 2.1852399266194346e-05, 5.523450135391322e-06]}",adamw,0.0005,64,384,3e-05,0.1,0.0,0.5,0.1,False,0.999,cosine,2
